invoice_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,tax_amount,total_amount,po_number,cost_center,description,invoice_status
INV-2026-001888,V0021,Vertex Supplies Corporation,2026-05-02,2026-06-16,USD,3526.94,0.0,3526.94,PR-99710,MKT,Maintenance services,PAID
INV-2026-000029,V0061,Silverline Services Limited,2026-05-03,2026-06-17,USD,3785.15,0.0,3785.15,CAPEX-72616,IT,Software licensing,PAID
INV-2026-000251,V0077,Pioneer Packaging Limited,2026-05-03,2026-07-02,USD,10743.22,1933.78,12677.0,OPEX-81256,IT,Network equipment,REVIEW
INV-2026-000616,V0087,Orbit Trading Limited,2026-05-03,2026-06-17,LKR,95227.55,0.0,95227.55,OPEX-30366,PROC,Packaging materials,OPEN
INV-2026-000839,V0011,Nova Engineering Corporation,2026-05-03,2026-06-02,USD,19685.62,3543.41,23229.03,CAPEX-42591,LOG,Maintenance services,PAID
INV-2026-001071,V0018,Royal Networks Incorporated,2026-05-03,2026-06-17,EUR,13740.22,2473.24,16213.46,PO-63145,IT,Security services,PAID
INV-2026-001587,V0008,Global Textiles Limited,2026-05-03,2026-07-02,USD,16973.75,0.0,16973.75,CAPEX-79119,LOG,Security services,PAID
INV-2026-001676,V0071,Harbor Technologies Limited,2026-05-03,2026-06-02,USD,6387.54,1149.76,7537.3,OPEX-82106,IT,Training services,PAID
INV-2026-001683,V0029,Zenith Supplies Limited,2026-05-03,2026-05-18,USD,4473.74,0.0,4473.74,PR-28045,LOG,Network equipment,PAID
INV-2026-001770,V0034,Metro Consulting Limited,2026-05-03,2026-06-02,USD,4476.44,671.47,5147.9,PR-14757,HR,Network equipment,OPEN
INV-2026-001942,V0031,Pioneer Supplies Incorporated,2026-05-03,2026-07-02,GBP,17887.25,0.0,17887.25,OPEX-16045,FIN,Professional consulting,REVIEW
INV-2026-001959,V0022,Crescent Supplies Limited,2026-05-03,2026-06-02,USD,249.49,37.42,286.91,OPEX-88694,HR,Maintenance services,PAID
INV-2026-001981,V0059,Seacrest Solutions Limited,2026-05-03,2026-05-18,USD,17234.77,1723.48,18958.25,PR-63095,LOG,Freight and logistics,OPEN
INV-2026-000089,V0020,Global Solutions Limited,2026-05-04,2026-06-03,LKR,238731.3,35809.7,274541.0,CAPEX-25058,MKT,Office equipment,PAID
INV-2026-000404,V0017,Delta Pharma Limited,2026-05-04,2026-06-18,USD,17765.37,1776.54,19541.9,PO-18301,OPS,Training services,REVIEW
INV-2026-000469,V0015,Titan Consulting Limited,2026-05-04,2026-06-18,USD,4308.79,0.0,4308.79,OPEX-12942,FIN,Cloud infrastructure services,PAID
INV-2026-000483,V0072,Westbridge Logistics Limited,2026-05-04,2026-06-03,USD,11603.7,2088.67,13692.37,OPEX-28096,MKT,Training services,PAID
INV-2026-000622,V0004,Delta Solutions Incorporated,2026-05-04,2026-07-03,USD,3901.41,390.14,4291.55,CAPEX-52904,FIN,Software licensing,REVIEW
INV-2026-000637,V0021,Vertex Supplies Corporation,2026-05-04,2026-06-18,USD,6893.4,1240.81,8134.21,OPEX-67062,LOG,Network equipment,REVIEW
INV-2026-000858,V0012,Evergreen Industries Corporation,2026-05-04,2026-06-03,USD,4085.75,612.86,4698.61,OPEX-23225,MKT,Maintenance services,PAID
INV-2026-000904,V0008,Global Textiles Limited,2026-05-04,2026-06-03,EUR,5107.67,919.38,6027.05,OPEX-56061,MKT,Training services,PAID
INV-2026-000937,V0031,Pioneer Supplies Incorporated,2026-05-04,2026-06-03,LKR,1486660.74,0.0,1486660.74,OPEX-34149,MKT,Cloud infrastructure services,PAID
INV-2026-001127,V0055,Lanka Systems Incorporated,2026-05-04,2026-06-18,EUR,15894.81,1271.58,17166.4,PR-95715,FIN,Maintenance services,PAID
INV-2026-001235,V0077,Pioneer Packaging Limited,2026-05-04,2026-05-19,USD,13753.39,2475.61,16229.0,PO-29385,HR,Professional consulting,PAID
INV-2026-001528,V0074,Crescent Supplies Corporation,2026-05-04,2026-06-18,LKR,704206.0,126757.08,830963.07,OPEX-69258,FIN,Packaging materials,REVIEW
INV-2026-001796,V0034,Metro Consulting Limited,2026-05-04,2026-05-19,USD,9429.94,0.0,9429.94,OPEX-24973,IT,Training services,REVIEW
INV-2026-000363,V0053,Pioneer Trading Incorporated,2026-05-05,2026-07-04,LKR,763472.66,0.0,763472.66,PR-18600,OPS,Warehouse supplies,REVIEW
INV-2026-000648,V0019,Titan Foods Incorporated,2026-05-05,2026-06-19,USD,1803.11,324.56,2127.67,OPEX-69772,MKT,Warehouse supplies,PAID
INV-2026-000702,V0075,Vertex Packaging Limited,2026-05-05,2026-05-20,USD,3001.43,450.21,3451.65,OPEX-33338,HR,Network equipment,REVIEW
INV-2026-000749,V0048,Zenith Trading Incorporated,2026-05-05,2026-06-19,USD,18427.64,0.0,18427.64,PO-38557,FIN,Data services,REVIEW
INV-2026-000853,V0079,Global Trading Limited,2026-05-05,2026-06-04,GBP,1326.81,0.0,1326.81,OPEX-85550,OPS,Data services,REVIEW
INV-2026-000977,V0060,Zenith Packaging Limited,2026-05-05,2026-06-19,USD,1761.07,316.99,2078.06,PR-67373,FIN,Packaging materials,PAID
INV-2026-001087,V0037,Seacrest Holdings Limited,2026-05-05,2026-05-20,LKR,872180.07,130827.01,1003007.08,PR-77009,FIN,Professional consulting,REVIEW
INV-2026-001255,V0001,Unity Trading Limited,2026-05-05,2026-07-04,GBP,4109.91,0.0,4109.91,PO-30056,LOG,Software licensing,PAID
INV-2026-001480,V0024,Unity Foods Limited,2026-05-05,2026-05-20,USD,17880.14,2682.02,20562.16,OPEX-74983,FIN,Freight and logistics,PAID
INV-2026-001491,V0050,Keystone Trading Corporation,2026-05-05,2026-06-04,USD,19740.15,2961.02,22701.18,OPEX-17774,IT,Cloud infrastructure services,PAID
INV-2026-001498,V0051,Nova Systems Corporation,2026-05-05,2026-05-20,LKR,1068584.83,160287.72,1228872.55,CAPEX-12123,LOG,Maintenance services,PAID
INV-2026-001530,V0044,Evergreen Systems Incorporated,2026-05-05,2026-07-04,USD,13305.37,2394.97,15700.34,CAPEX-78035,OPS,Software licensing,REVIEW
INV-2026-001744,V0066,Jade Pharma Incorporated,2026-05-05,2026-06-19,LKR,1745539.13,314197.04,2059736.17,PR-71515,OPS,Software licensing,PAID
INV-2026-001870,V0083,Metro Engineering Limited,2026-05-05,2026-06-19,USD,19731.48,2959.72,22691.21,PR-24394,OPS,Warehouse supplies,REVIEW
INV-2026-000030,V0052,Apex Consulting Incorporated,2026-05-06,2026-05-21,EUR,12633.38,0.0,12633.38,PR-29555,MKT,Security services,PAID
INV-2026-000198,V0075,Vertex Packaging Limited,2026-05-06,2026-05-21,EUR,8976.2,0.0,8976.2,OPEX-27294,LOG,Maintenance services,PAID
INV-2026-000221,V0083,Metro Engineering Limited,2026-05-06,2026-06-20,USD,14687.51,1175.0,15862.51,PR-28344,PROC,Data services,REVIEW
INV-2026-000524,V0002,Zenith Consulting Limited,2026-05-06,2026-06-20,USD,301.56,30.16,331.71,CAPEX-88250,FIN,Cloud infrastructure services,REVIEW
INV-2026-000542,V0070,Royal Supplies Incorporated,2026-05-06,2026-06-05,EUR,3830.14,306.41,4136.55,CAPEX-71393,OPS,Security services,PAID
INV-2026-000548,V0085,Royal Holdings Limited,2026-05-06,2026-07-05,EUR,14062.12,1124.97,15187.09,PO-58018,FIN,Security services,PAID
INV-2026-000589,V0050,Keystone Trading Corporation,2026-05-06,2026-06-20,USD,3376.07,0.0,3376.07,PO-63554,MKT,Cloud infrastructure services,REVIEW
INV-2026-000591,V0079,Global Trading Limited,2026-05-06,2026-06-05,LKR,928651.24,0.0,928651.24,OPEX-63066,MKT,Cloud infrastructure services,REVIEW
INV-2026-000673,V0009,Orbit Consulting Limited,2026-05-06,2026-06-05,EUR,7925.57,1426.6,9352.18,OPEX-24212,FIN,Data services,OPEN
INV-2026-000799,V0008,Global Textiles Limited,2026-05-06,2026-07-05,USD,14028.4,0.0,14028.4,CAPEX-81531,HR,Packaging materials,PAID
INV-2026-000882,V0089,Pioneer Supplies Limited,2026-05-06,2026-06-20,LKR,346614.48,51992.17,398606.65,PR-73539,PROC,Packaging materials,PAID
INV-2026-001045,V0051,Nova Systems Corporation,2026-05-06,2026-06-05,GBP,11971.57,0.0,11971.57,OPEX-97914,PROC,Software licensing,PAID
INV-2026-001047,V0016,Zenith Holdings Incorporated,2026-05-06,2026-07-05,USD,577.77,86.67,664.44,OPEX-45877,PROC,Warehouse supplies,PAID
INV-2026-001084,V0054,Jade Industries Limited,2026-05-06,2026-07-05,USD,16020.42,2883.68,18904.1,PR-52583,MKT,Maintenance services,PAID
INV-2026-001121,V0015,Titan Consulting Limited,2026-05-06,2026-06-05,USD,4583.51,366.68,4950.19,CAPEX-19999,LOG,Network equipment,PAID
INV-2026-001343,V0063,Fusion Consulting Incorporated,2026-05-06,2026-06-20,EUR,7219.7,721.97,7941.67,CAPEX-22652,FIN,Software licensing,PAID
INV-2026-001362,V0027,Pioneer Solutions Incorporated,2026-05-06,2026-07-05,USD,1787.71,178.77,1966.48,OPEX-78603,PROC,Security services,OPEN
INV-2026-001614,V0088,Unity Technologies Limited,2026-05-06,2026-07-05,USD,6981.51,1256.67,8238.18,OPEX-72800,FIN,Packaging materials,PAID
INV-2026-001653,V0039,Zenith Consulting Incorporated,2026-05-06,2026-06-05,EUR,19982.06,0.0,19982.06,PR-86969,FIN,Cloud infrastructure services,PAID
INV-2026-001666,V0032,Keystone Logistics Limited,2026-05-06,2026-07-05,USD,17824.27,1425.94,19250.22,PO-60350,MKT,Freight and logistics,PAID
INV-2026-001745,V0089,Pioneer Supplies Limited,2026-05-06,2026-06-05,EUR,10397.91,1871.62,12269.54,PO-42976,PROC,Office equipment,PAID
INV-2026-001764,V0027,Pioneer Solutions Incorporated,2026-05-06,2026-06-20,LKR,1753414.76,140273.18,1893687.94,CAPEX-12715,HR,Data services,PAID
INV-2026-001978,V0044,Evergreen Systems Incorporated,2026-05-06,2026-07-05,USD,4769.23,476.92,5246.15,PR-80694,FIN,Software licensing,REVIEW
INV-2026-000038,V0070,Royal Supplies Incorporated,2026-05-07,2026-06-21,USD,12008.97,1200.9,13209.87,CAPEX-89129,OPS,Cloud infrastructure services,PAID
INV-2026-000042,V0089,Pioneer Supplies Limited,2026-05-07,2026-06-06,GBP,18910.45,2836.57,21747.01,PO-69614,IT,Network equipment,PAID
INV-2026-000071,V0039,Zenith Consulting Incorporated,2026-05-07,2026-05-22,USD,4787.82,718.17,5506.0,PR-60940,HR,Network equipment,PAID
INV-2026-000210,V0072,Westbridge Logistics Limited,2026-05-07,2026-05-22,USD,18838.74,3390.97,22229.71,OPEX-78742,OPS,Warehouse supplies,PAID
INV-2026-000244,V0081,Nova Textiles Corporation,2026-05-07,2026-07-06,EUR,4007.5,0.0,4007.5,PR-49932,IT,Maintenance services,PAID
INV-2026-000270,V0073,Crescent Logistics Corporation,2026-05-07,2026-07-06,EUR,2370.63,0.0,2370.63,CAPEX-81186,MKT,Network equipment,PAID
INV-2026-000293,V0031,Pioneer Supplies Incorporated,2026-05-07,2026-06-21,USD,4912.71,884.29,5796.99,PO-79243,IT,Network equipment,OPEN
INV-2026-000488,V0082,Redwood Logistics Incorporated,2026-05-07,2026-06-21,USD,4129.94,743.39,4873.33,CAPEX-35525,IT,Security services,PAID
INV-2026-000761,V0018,Royal Networks Incorporated,2026-05-07,2026-06-06,GBP,5850.83,1053.15,6903.98,PO-20780,OPS,Packaging materials,PAID
INV-2026-000919,V0060,Zenith Packaging Limited,2026-05-07,2026-06-06,EUR,15209.35,2737.68,17947.03,PR-16155,OPS,Maintenance services,REVIEW
INV-2026-000936,V0006,Crescent Industries Limited,2026-05-07,2026-06-06,USD,12818.69,2307.36,15126.05,PR-71149,LOG,Professional consulting,PAID
INV-2026-001112,V0012,Evergreen Industries Corporation,2026-05-07,2026-06-06,USD,3798.36,0.0,3798.36,PR-84666,HR,Warehouse supplies,PAID
INV-2026-001296,V0050,Keystone Trading Corporation,2026-05-07,2026-05-22,LKR,780611.66,78061.17,858672.82,PO-39418,FIN,Maintenance services,REVIEW
INV-2026-001306,V0034,Metro Consulting Limited,2026-05-07,2026-06-06,USD,12651.12,0.0,12651.12,PO-40496,IT,Training services,PAID
INV-2026-001595,V0027,Pioneer Solutions Incorporated,2026-05-07,2026-06-06,EUR,12851.57,0.0,12851.57,PO-60002,FIN,Warehouse supplies,PAID
INV-2026-001753,V0033,BrightPath Logistics Corporation,2026-05-07,2026-06-21,EUR,11721.64,937.73,12659.37,OPEX-36108,OPS,Cloud infrastructure services,PAID
INV-2026-001857,V0025,Lanka Foods Limited,2026-05-07,2026-07-06,USD,1300.31,0.0,1300.31,OPEX-35227,MKT,Data services,PAID
INV-2026-000138,V0024,Unity Foods Limited,2026-05-08,2026-06-22,USD,18495.29,2774.29,21269.59,CAPEX-20828,PROC,Maintenance services,PAID
INV-2026-001168,V0019,Titan Foods Incorporated,2026-05-08,2026-06-07,USD,15865.29,2855.75,18721.05,OPEX-44446,LOG,Warehouse supplies,PAID
INV-2026-001172,V0090,Nova Packaging Corporation,2026-05-08,2026-06-22,USD,8278.49,662.28,8940.77,OPEX-78572,MKT,Network equipment,PAID
INV-2026-001205,V0064,Redwood Textiles Limited,2026-05-08,2026-05-23,USD,8494.2,0.0,8494.2,OPEX-32431,LOG,Network equipment,PAID
INV-2026-001365,V0070,Royal Supplies Incorporated,2026-05-08,2026-06-07,GBP,4806.5,480.65,5287.15,OPEX-77427,LOG,Warehouse supplies,OPEN
INV-2026-001419,V0018,Royal Networks Incorporated,2026-05-08,2026-06-07,USD,4319.3,431.93,4751.23,PO-54510,HR,Training services,REVIEW
INV-2026-001556,V0023,Metro Consulting Corporation,2026-05-08,2026-05-23,USD,7113.88,1067.08,8180.96,PR-51488,MKT,Office equipment,REVIEW
INV-2026-001659,V0078,Northstar Packaging Corporation,2026-05-08,2026-06-22,USD,18952.94,0.0,18952.94,OPEX-97266,IT,Network equipment,PAID
INV-2026-001693,V0027,Pioneer Solutions Incorporated,2026-05-08,2026-06-22,GBP,6627.89,662.79,7290.68,PR-74445,HR,Data services,PAID
INV-2026-000122,V0049,Seacrest Consulting Incorporated,2026-05-09,2026-07-08,USD,19329.41,0.0,19329.41,PR-42768,IT,Training services,REVIEW
INV-2026-000717,V0035,Global Engineering Limited,2026-05-09,2026-06-23,USD,1202.66,96.21,1298.88,CAPEX-69298,HR,Data services,OPEN
INV-2026-000757,V0021,Vertex Supplies Corporation,2026-05-09,2026-07-08,USD,10157.6,0.0,10157.6,PO-85777,MKT,Cloud infrastructure services,PAID
INV-2026-000796,V0074,Crescent Supplies Corporation,2026-05-09,2026-05-24,EUR,13324.64,1998.7,15323.33,CAPEX-75070,IT,Professional consulting,PAID
INV-2026-000821,V0022,Crescent Supplies Limited,2026-05-09,2026-06-23,USD,17572.59,0.0,17572.59,PO-51591,PROC,Data services,PAID
INV-2026-000893,V0061,Silverline Services Limited,2026-05-09,2026-05-24,USD,13206.1,1980.91,15187.01,PR-12486,OPS,Professional consulting,REVIEW
INV-2026-000915,V0073,Crescent Logistics Corporation,2026-05-09,2026-06-23,USD,11089.49,1996.11,13085.6,PR-18566,LOG,Freight and logistics,PAID
INV-2026-001089,V0090,Nova Packaging Corporation,2026-05-09,2026-07-08,USD,3870.74,580.61,4451.35,PR-40065,IT,Freight and logistics,PAID
INV-2026-001424,V0058,Harbor Logistics Limited,2026-05-09,2026-06-08,LKR,960255.89,76820.47,1037076.36,CAPEX-24637,MKT,Freight and logistics,PAID
INV-2026-001455,V0060,Zenith Packaging Limited,2026-05-09,2026-05-24,LKR,1217913.42,97433.07,1315346.5,PR-42094,HR,Warehouse supplies,PAID
INV-2026-001606,V0085,Royal Holdings Limited,2026-05-09,2026-06-08,LKR,440601.93,35248.15,475850.09,PO-84553,IT,Freight and logistics,PAID
INV-2026-001710,V0015,Titan Consulting Limited,2026-05-09,2026-07-08,USD,10449.03,1567.35,12016.38,PO-43386,LOG,Training services,PAID
INV-2026-001782,V0022,Crescent Supplies Limited,2026-05-09,2026-06-23,USD,16120.19,0.0,16120.19,PO-88616,OPS,Office equipment,OPEN
INV-2026-001823,V0062,Vertex Packaging Incorporated,2026-05-09,2026-06-08,USD,3058.38,550.51,3608.89,CAPEX-79582,HR,Data services,REVIEW
INV-2026-001926,V0060,Zenith Packaging Limited,2026-05-09,2026-06-23,LKR,1116285.9,167442.88,1283728.78,PO-11398,FIN,Professional consulting,PAID
INV-2026-000049,V0044,Evergreen Systems Incorporated,2026-05-10,2026-06-09,LKR,30066.39,5411.95,35478.34,CAPEX-86931,LOG,Training services,PAID
INV-2026-000111,V0011,Nova Engineering Corporation,2026-05-10,2026-06-09,USD,5045.15,504.51,5549.66,OPEX-78690,LOG,Security services,REVIEW
INV-2026-000118,V0013,Delta Solutions Corporation,2026-05-10,2026-07-09,LKR,1483821.91,222573.29,1706395.19,PO-96760,OPS,Security services,PAID
INV-2026-000390,V0076,Royal Services Incorporated,2026-05-10,2026-06-09,USD,7407.84,1333.41,8741.25,PO-59177,PROC,Office equipment,PAID
INV-2026-000409,V0007,Quantum Technologies Incorporated,2026-05-10,2026-06-09,EUR,12909.15,1290.91,14200.06,PR-20332,HR,Packaging materials,PAID
INV-2026-000418,V0076,Royal Services Incorporated,2026-05-10,2026-06-09,USD,206.23,37.12,243.35,PO-82512,HR,Security services,PAID
INV-2026-001283,V0064,Redwood Textiles Limited,2026-05-10,2026-06-09,GBP,7083.12,708.31,7791.44,CAPEX-39852,IT,Cloud infrastructure services,REVIEW
INV-2026-001499,V0005,Nova Logistics Limited,2026-05-10,2026-06-09,LKR,1089148.55,87131.88,1176280.43,CAPEX-93148,IT,Warehouse supplies,PAID
INV-2026-001608,V0038,Insight Services Limited,2026-05-10,2026-05-25,USD,3777.19,0.0,3777.19,CAPEX-96246,PROC,Packaging materials,REVIEW
INV-2026-001723,V0004,Delta Solutions Incorporated,2026-05-10,2026-06-24,USD,10101.2,1010.12,11111.32,CAPEX-84062,HR,Data services,PAID
INV-2026-001789,V0040,Summit Textiles Incorporated,2026-05-10,2026-06-09,USD,19842.94,0.0,19842.94,CAPEX-17849,IT,Data services,PAID
INV-2026-001904,V0006,Crescent Industries Limited,2026-05-10,2026-06-24,USD,641.88,96.28,738.16,PO-10366,PROC,Office equipment,PAID
INV-2026-001990,V0070,Royal Supplies Incorporated,2026-05-10,2026-06-24,LKR,1508569.42,0.0,1508569.42,OPEX-22014,OPS,Freight and logistics,OPEN
INV-2026-000419,V0062,Vertex Packaging Incorporated,2026-05-11,2026-06-10,GBP,11621.66,2091.9,13713.56,PR-23573,HR,Training services,OPEN
INV-2026-000428,V0031,Pioneer Supplies Incorporated,2026-05-11,2026-06-10,GBP,13330.13,1333.01,14663.15,OPEX-64600,MKT,Training services,REVIEW
INV-2026-000439,V0066,Jade Pharma Incorporated,2026-05-11,2026-06-25,USD,991.77,178.52,1170.29,PR-51984,LOG,Software licensing,REVIEW
INV-2026-000599,V0050,Keystone Trading Corporation,2026-05-11,2026-07-10,USD,7648.13,764.81,8412.94,PO-32398,OPS,Security services,PAID
INV-2026-001326,V0076,Royal Services Incorporated,2026-05-11,2026-05-26,USD,17924.51,2688.68,20613.19,CAPEX-98330,PROC,Packaging materials,REVIEW
INV-2026-001380,V0018,Royal Networks Incorporated,2026-05-11,2026-06-25,USD,13337.06,1066.97,14404.03,CAPEX-75585,MKT,Software licensing,PAID
INV-2026-001813,V0046,Metro Holdings Incorporated,2026-05-11,2026-06-10,USD,13111.37,1311.14,14422.51,OPEX-40818,MKT,Office equipment,REVIEW
INV-2026-001856,V0088,Unity Technologies Limited,2026-05-11,2026-06-10,USD,225.1,33.76,258.86,CAPEX-85588,MKT,Warehouse supplies,REVIEW
INV-2026-001939,V0056,Silverline Technologies Incorporated,2026-05-11,2026-07-10,USD,8792.46,0.0,8792.46,OPEX-92100,MKT,Packaging materials,PAID
INV-2026-001974,V0038,Insight Services Limited,2026-05-11,2026-05-26,LKR,211669.58,16933.57,228603.15,CAPEX-16933,FIN,Packaging materials,PAID
INV-2026-000142,V0047,Insight Technologies Incorporated,2026-05-12,2026-06-11,USD,2958.46,443.77,3402.22,OPEX-14561,FIN,Software licensing,REVIEW
INV-2026-000163,V0064,Redwood Textiles Limited,2026-05-12,2026-06-26,USD,17596.02,1759.6,19355.63,PO-21802,HR,Data services,PAID
INV-2026-000714,V0008,Global Textiles Limited,2026-05-12,2026-06-11,USD,2326.01,186.08,2512.1,OPEX-91151,IT,Network equipment,PAID
INV-2026-000760,V0028,Unity Systems Incorporated,2026-05-12,2026-06-11,USD,2363.37,189.07,2552.44,PO-71066,IT,Data services,PAID
INV-2026-000883,V0017,Delta Pharma Limited,2026-05-12,2026-07-11,USD,13926.08,1392.61,15318.69,OPEX-14273,PROC,Freight and logistics,PAID
INV-2026-001074,V0018,Royal Networks Incorporated,2026-05-12,2026-06-11,USD,8523.72,852.37,9376.09,PR-58927,IT,Network equipment,PAID
INV-2026-001102,V0069,Keystone Technologies Incorporated,2026-05-12,2026-05-27,USD,8822.37,1323.36,10145.72,OPEX-83727,MKT,Maintenance services,PAID
INV-2026-001264,V0050,Keystone Trading Corporation,2026-05-12,2026-05-27,USD,13159.67,1052.77,14212.45,CAPEX-70225,PROC,Freight and logistics,REVIEW
INV-2026-001788,V0046,Metro Holdings Incorporated,2026-05-12,2026-07-11,USD,925.63,92.56,1018.19,PO-56200,OPS,Professional consulting,REVIEW
INV-2026-001792,V0056,Silverline Technologies Incorporated,2026-05-12,2026-05-27,GBP,15612.64,2810.28,18422.92,PO-30097,MKT,Maintenance services,REVIEW
INV-2026-001976,V0086,Orbit Supplies Limited,2026-05-12,2026-06-11,USD,1614.55,0.0,1614.55,PO-74431,MKT,Security services,PAID
INV-2026-001989,V0079,Global Trading Limited,2026-05-12,2026-07-11,GBP,1432.42,0.0,1432.42,CAPEX-55453,HR,Training services,OPEN
INV-2026-000040,V0061,Silverline Services Limited,2026-05-13,2026-06-27,USD,3728.0,559.2,4287.2,OPEX-93202,MKT,Packaging materials,PAID
INV-2026-000466,V0029,Zenith Supplies Limited,2026-05-13,2026-06-27,USD,16366.67,1309.33,17676.0,OPEX-73191,LOG,Cloud infrastructure services,OPEN
INV-2026-000489,V0066,Jade Pharma Incorporated,2026-05-13,2026-06-12,EUR,3489.32,0.0,3489.32,CAPEX-41359,PROC,Cloud infrastructure services,PAID
INV-2026-000869,V0002,Zenith Consulting Limited,2026-05-13,2026-05-28,USD,6845.48,684.55,7530.02,PR-66894,IT,Maintenance services,PAID
INV-2026-001351,V0007,Quantum Technologies Incorporated,2026-05-13,2026-06-12,USD,10765.2,0.0,10765.2,OPEX-40059,OPS,Freight and logistics,PAID
INV-2026-001864,V0085,Royal Holdings Limited,2026-05-13,2026-06-12,USD,13302.82,2394.51,15697.33,PR-37103,HR,Network equipment,REVIEW
INV-2026-000406,V0067,Unity Foods Corporation,2026-05-14,2026-07-13,USD,8725.02,1570.5,10295.52,PR-73167,OPS,Training services,PAID
INV-2026-000475,V0026,Vertex Consulting Incorporated,2026-05-14,2026-07-13,GBP,8465.52,0.0,8465.52,PO-33255,HR,Security services,PAID
INV-2026-000611,V0064,Redwood Textiles Limited,2026-05-14,2026-06-28,USD,16182.65,2427.4,18610.05,PR-48074,FIN,Cloud infrastructure services,REVIEW
INV-2026-000684,V0084,Harbor Industries Limited,2026-05-14,2026-06-28,GBP,17419.58,2612.94,20032.51,PR-85936,FIN,Software licensing,REVIEW
INV-2026-000693,V0035,Global Engineering Limited,2026-05-14,2026-06-28,USD,4876.36,0.0,4876.36,PO-88154,FIN,Warehouse supplies,REVIEW
INV-2026-000752,V0077,Pioneer Packaging Limited,2026-05-14,2026-06-13,USD,14232.71,0.0,14232.71,PO-39144,FIN,Warehouse supplies,REVIEW
INV-2026-000885,V0006,Crescent Industries Limited,2026-05-14,2026-06-13,USD,7504.77,600.38,8105.15,CAPEX-48532,HR,Cloud infrastructure services,PAID
INV-2026-001214,V0016,Zenith Holdings Incorporated,2026-05-14,2026-07-13,USD,11608.35,2089.5,13697.85,OPEX-46771,OPS,Warehouse supplies,PAID
INV-2026-001293,V0018,Royal Networks Incorporated,2026-05-14,2026-06-13,USD,14869.14,0.0,14869.14,PO-58809,PROC,Freight and logistics,OPEN
INV-2026-001463,V0019,Titan Foods Incorporated,2026-05-14,2026-06-13,USD,4513.91,361.11,4875.02,CAPEX-48170,OPS,Warehouse supplies,PAID
INV-2026-001474,V0017,Delta Pharma Limited,2026-05-14,2026-06-13,USD,4249.71,0.0,4249.71,OPEX-70852,IT,Data services,REVIEW
INV-2026-001545,V0029,Zenith Supplies Limited,2026-05-14,2026-05-29,USD,19952.39,2992.86,22945.25,CAPEX-41626,MKT,Training services,PAID
INV-2026-001839,V0021,Vertex Supplies Corporation,2026-05-14,2026-07-13,USD,9636.36,1734.55,11370.91,CAPEX-13904,OPS,Maintenance services,PAID
INV-2026-001871,V0048,Zenith Trading Incorporated,2026-05-14,2026-06-13,GBP,2084.83,375.27,2460.1,CAPEX-62915,IT,Software licensing,PAID
INV-2026-000053,V0013,Delta Solutions Corporation,2026-05-15,2026-06-29,USD,14482.18,1448.22,15930.4,PR-19807,HR,Office equipment,REVIEW
INV-2026-000116,V0017,Delta Pharma Limited,2026-05-15,2026-05-30,GBP,13448.67,2017.3,15465.97,CAPEX-12389,OPS,Office equipment,PAID
INV-2026-000151,V0062,Vertex Packaging Incorporated,2026-05-15,2026-06-29,LKR,833631.22,125044.68,958675.9,PO-26426,OPS,Training services,REVIEW
INV-2026-000188,V0070,Royal Supplies Incorporated,2026-05-15,2026-06-29,USD,17039.07,1703.91,18742.97,CAPEX-35272,MKT,Software licensing,OPEN
INV-2026-000196,V0011,Nova Engineering Corporation,2026-05-15,2026-06-29,EUR,14110.87,0.0,14110.87,PO-18094,MKT,Data services,REVIEW
INV-2026-000621,V0028,Unity Systems Incorporated,2026-05-15,2026-06-14,USD,2351.16,0.0,2351.16,PR-22137,HR,Data services,PAID
INV-2026-001013,V0054,Jade Industries Limited,2026-05-15,2026-06-29,GBP,5852.2,585.22,6437.42,PR-33121,OPS,Freight and logistics,PAID
INV-2026-001129,V0054,Jade Industries Limited,2026-05-15,2026-07-14,LKR,1394660.43,251038.88,1645699.31,PR-21436,FIN,Network equipment,PAID
INV-2026-001368,V0081,Nova Textiles Corporation,2026-05-15,2026-06-29,USD,15009.99,2251.5,17261.49,OPEX-62350,IT,Office equipment,PAID
INV-2026-001995,V0088,Unity Technologies Limited,2026-05-15,2026-05-30,USD,12913.76,2324.48,15238.24,PR-58323,IT,Warehouse supplies,PAID
INV-2026-000001,V0086,Orbit Supplies Limited,2026-05-16,2026-07-15,EUR,6427.88,642.79,7070.67,OPEX-81810,HR,Freight and logistics,PAID
INV-2026-000066,V0047,Insight Technologies Incorporated,2026-05-16,2026-07-15,USD,16629.8,1330.38,17960.18,OPEX-48684,PROC,Network equipment,PAID
INV-2026-001064,V0013,Delta Solutions Corporation,2026-05-16,2026-06-15,GBP,11494.5,919.56,12414.06,CAPEX-89621,IT,Cloud infrastructure services,PAID
INV-2026-001135,V0018,Royal Networks Incorporated,2026-05-16,2026-06-15,USD,8301.07,664.09,8965.15,OPEX-94521,PROC,Cloud infrastructure services,PAID
INV-2026-001382,V0041,Metro Foods Limited,2026-05-16,2026-05-31,EUR,16862.76,0.0,16862.76,CAPEX-28728,MKT,Maintenance services,PAID
INV-2026-001649,V0031,Pioneer Supplies Incorporated,2026-05-16,2026-05-31,GBP,17824.25,3208.37,21032.62,CAPEX-46890,MKT,Freight and logistics,OPEN
